customer_id,first_name,last_name,age,gender,annual_income,household_size,loyalty_level,loyalty_points,customer_segment,preferred_channel,home_store_id,city,state,region,signup_date,email_opt_in
20399,Riley,Parker,35.0,Prefer Not to Say,124000.0,1,Platinum,32193,Retiree,In-Store,103,Chicago,IL,Midwest,2022-09-11,False
20400,Lisa,Mitchell,67.0,Female,88300.0,5,Platinum,43014,Tech Enthusiast,Online,147,Tampa,FL,South,2017-04-17,True
20401,Michael,Turner,50.0,Male,63400.0,5,Platinum,35535,Budget Shopper,Mobile App,123,El Paso,TX,South,2022-09-25,False
20402,Eric,Wright,50.0,Male,107700.0,4,Platinum,36908,Retiree,Curbside Pickup,106,Philadelphia,PA,Northeast,2016-01-16,True
20403,Luis,Williams,45.0,Male,160600.0,4,Bronze,2990,Bulk Buyer,Curbside Pickup,120,Oklahoma City,OK,South,2023-04-02,True
20404,Linda,Carter,41.0,Female,148500.0,5,Gold,18606,Retiree,In-Store,135,Sacramento,CA,West,2023-08-08,False
20405,Casey,Nguyen,57.0,Prefer Not to Say,146900.0,5,Bronze,5624,Retiree,Curbside Pickup,126,Detroit,MI,Midwest,2019-06-07,False
20406,James,Adams,51.0,Male,162700.0,6,Bronze,2285,Bulk Buyer,In-Store,135,Sacramento,CA,West,2023-10-03,False
20407,David,Nelson,47.0,Male,53900.0,1,Bronze,5692,Young Professional,In-Store,147,Tampa,FL,South,2021-11-08,False
20408,Michelle,Moore,68.0,Female,43600.0,4,Platinum,40856,Young Professional,Online,117,San Francisco,CA,West,2017-08-10,True
20409,Aisha,Patel,62.0,Female,121900.0,2,Silver,8682,Tech Enthusiast,Mobile App,142,Virginia Beach,VA,South,2018-03-13,False
20410,Amy,Wilson,74.0,Female,37000.0,6,Platinum,31019,Bulk Buyer,Online,137,Atlanta,GA,South,2016-02-03,True
20411,Mei,Edwards,77.0,Female,158400.0,3,Silver,11338,Retiree,In-Store,134,Fresno,CA,West,2023-11-16,False
20412,Amy,Gonzalez,31.0,Female,181100.0,2,Gold,22785,Young Professional,In-Store,142,Virginia Beach,VA,South,2017-09-06,False
20413,Nicole,Kim,26.0,Female,177500.0,3,Platinum,36175,Family Household,Curbside Pickup,104,Houston,TX,South,2023-08-05,False
20414,Maria,Chen,40.0,Female,138500.0,3,Gold,28801,Tech Enthusiast,Mobile App,128,Louisville,KY,South,2017-01-06,True
20415,Daniel,Taylor,68.0,Male,58500.0,5,Gold,16156,Young Professional,Mobile App,113,San Jose,CA,West,2017-06-19,False
20416,Kevin,Williams,67.0,Male,106200.0,6,Platinum,33843,Budget Shopper,Mobile App,119,Denver,CO,West,2021-10-22,False
20417,Sofia,Williams,47.0,Female,165500.0,4,Platinum,38286,Family Household,In-Store,130,Baltimore,MD,Northeast,2021-05-14,False
20418,Mei,Evans,83.0,Female,152400.0,1,Platinum,33949,Young Professional,Mobile App,109,Dallas,TX,South,2020-03-05,True
20419,David,Edwards,48.0,Male,189100.0,3,Silver,11487,Bulk Buyer,Mobile App,129,Memphis,TN,South,2024-12-16,True
20420,Brian,Roberts,76.0,Male,53200.0,3,Gold,20951,Bulk Buyer,Online,115,Charlotte,NC,South,2017-09-28,True
20421,Marcus,Baker,56.0,Male,175500.0,1,Platinum,36984,Young Professional,In-Store,108,San Diego,CA,West,2021-03-12,True
20422,Andrew,Wright,65.0,Male,141500.0,6,Silver,10775,Family Household,Online,102,Los Angeles,CA,West,2024-11-02,True
20423,Ryan,Wright,46.0,Male,150100.0,3,Platinum,40848,Young Professional,Curbside Pickup,121,Nashville,TN,South,2021-10-07,True
20424,Sofia,Wilson,54.0,Female,92200.0,3,Platinum,42212,Tech Enthusiast,Online,109,Dallas,TX,South,2016-01-09,True
20425,Ryan,Wilson,55.0,Male,53700.0,4,Platinum,30415,Budget Shopper,In-Store,123,El Paso,TX,South,2024-10-19,False
20426,Joshua,Smith,79.0,Male,51200.0,6,Platinum,30833,Tech Enthusiast,Online,135,Sacramento,CA,West,2017-09-12,False
20427,Anthony,Nguyen,76.0,Male,167100.0,5,Silver,10524,Retiree,In-Store,108,San Diego,CA,West,2024-11-08,False
20428,Brian,Parker,78.0,Male,74000.0,4,Silver,15982,Tech Enthusiast,Curbside Pickup,149,Wichita,KS,Midwest,2016-10-02,False
20429,Andrew,Taylor,35.0,Male,63400.0,4,Gold,22256,Young Professional,In-Store,114,Columbus,OH,Midwest,2016-10-24,False
20430,Lisa,Chen,84.0,Female,27400.0,4,Bronze,3444,Family Household,Online,134,Fresno,CA,West,2023-04-20,True
20431,Raj,Johnson,34.0,Male,71500.0,3,Platinum,38006,Tech Enthusiast,Online,106,Philadelphia,PA,Northeast,2018-04-10,True
20432,Robert,Johnson,40.0,Male,51900.0,2,Platinum,47977,Family Household,Curbside Pickup,127,Portland,OR,West,2021-05-24,True
20433,Eric,Jackson,28.0,Male,157200.0,6,Platinum,45321,Retiree,Mobile App,119,Denver,CO,West,2017-05-25,True
20434,Patricia,Kim,19.0,Female,119000.0,4,Platinum,45626,Young Professional,Mobile App,144,Oakland,CA,West,2019-01-27,True
20435,Robert,Anderson,84.0,Male,32100.0,4,Gold,24782,Retiree,In-Store,130,Baltimore,MD,Northeast,2017-08-03,False
20436,Maria,Carter,21.0,Female,103900.0,5,Platinum,34704,Tech Enthusiast,Online,126,Detroit,MI,Midwest,2024-06-05,True
20437,Raj,Evans,48.0,Male,73200.0,4,Bronze,5051,Young Professional,Curbside Pickup,109,Dallas,TX,South,2016-07-11,True
20438,Aisha,Phillips,82.0,Female,113100.0,5,Gold,16477,Retiree,Online,141,Raleigh,NC,South,2020-12-01,True
20439,Lisa,Miller,55.0,Female,176000.0,2,Platinum,36064,Young Professional,In-Store,149,Wichita,KS,Midwest,2021-02-07,False
20440,Joshua,Scott,82.0,Male,165600.0,1,None,140,Retiree,Curbside Pickup,124,Las Vegas,NV,West,2024-04-03,False
20441,Nicole,Mitchell,40.0,Female,29300.0,1,Gold,20539,Retiree,In-Store,133,Tucson,AZ,West,2016-02-28,True
20442,Rachel,Davis,70.0,Female,83500.0,1,Gold,21395,Family Household,Curbside Pickup,143,Miami,FL,South,2020-02-09,True
20443,Elena,Wilson,58.0,Female,173700.0,1,Bronze,1944,Budget Shopper,Online,121,Nashville,TN,South,2021-04-19,True
20444,Michelle,Taylor,82.0,Female,131200.0,4,Silver,8182,Tech Enthusiast,Curbside Pickup,137,Atlanta,GA,South,2021-10-12,False
20445,Amy,Rodriguez,33.0,Female,32800.0,2,Silver,9322,Family Household,Online,142,Virginia Beach,VA,South,2017-11-26,True
20446,Rachel,Rodriguez,58.0,Female,96000.0,1,Platinum,47278,Family Household,Curbside Pickup,124,Las Vegas,NV,West,2022-04-23,True
20447,Morgan,Moore,18.0,Non-Binary,160200.0,4,Bronze,543,Budget Shopper,In-Store,114,Columbus,OH,Midwest,2019-08-23,False
20448,Casey,Collins,51.0,Prefer Not to Say,129200.0,5,Gold,28194,Bulk Buyer,In-Store,132,Albuquerque,NM,West,2018-06-09,True
20449,Kevin,Turner,32.0,Male,53100.0,3,Platinum,39361,Bulk Buyer,Online,114,Columbus,OH,Midwest,2016-12-21,False
20450,Elena,Hernandez,62.0,Female,188400.0,1,Platinum,45675,Family Household,In-Store,129,Memphis,TN,South,2020-01-18,True
20451,Steven,Mitchell,47.0,Male,157200.0,1,Silver,11212,Budget Shopper,Online,103,Chicago,IL,Midwest,2018-01-06,False
20452,Patricia,Hernandez,18.0,Female,112700.0,4,Platinum,37344,Retiree,Online,126,Detroit,MI,Midwest,2022-01-01,True
20453,James,Johnson,31.0,Male,101500.0,3,Gold,20005,Retiree,Mobile App,145,Minneapolis,MN,Midwest,2020-01-07,True
20454,Sofia,Lopez,54.0,Female,35800.0,6,Platinum,46583,Budget Shopper,Mobile App,125,Boston,MA,Northeast,2019-02-25,True
20455,Carlos,Miller,46.0,Male,35600.0,6,Gold,29497,Family Household,Online,148,New Orleans,LA,South,2021-05-27,False
20456,Linda,Collins,76.0,Female,114600.0,5,Silver,11476,Family Household,Online,124,Las Vegas,NV,West,2022-12-23,True
20457,Lisa,Davis,27.0,Female,56700.0,1,Gold,29214,Family Household,In-Store,147,Tampa,FL,South,2017-09-26,True
20458,Amy,Roberts,65.0,Female,88400.0,5,Gold,27330,Family Household,Curbside Pickup,117,San Francisco,CA,West,2022-10-13,False
20459,Elena,Thomas,70.0,Female,99500.0,3,Bronze,3348,Bulk Buyer,Mobile App,149,Wichita,KS,Midwest,2024-05-11,True
20460,Omar,Edwards,39.0,Male,157200.0,3,Platinum,42368,Retiree,In-Store,139,Colorado Springs,CO,West,2023-01-07,True
20461,Michael,Edwards,43.0,Male,106900.0,5,Gold,25692,Budget Shopper,Online,136,Mesa,AZ,West,2024-11-10,True
20462,Amy,Johnson,62.0,Female,143100.0,4,Gold,17925,Young Professional,Curbside Pickup,118,Seattle,WA,West,2022-03-03,True
20463,Kevin,Brown,36.0,Male,119500.0,6,Platinum,41006,Budget Shopper,Mobile App,120,Oklahoma City,OK,South,2022-06-26,True
20464,Steven,Roberts,66.0,Male,58900.0,2,Platinum,44558,Bulk Buyer,Curbside Pickup,142,Virginia Beach,VA,South,2020-12-14,False
20465,Michelle,Garcia,30.0,Female,178300.0,1,Silver,12563,Family Household,Curbside Pickup,128,Louisville,KY,South,2018-09-13,True
20466,Angela,Baker,77.0,Female,29200.0,6,Gold,24777,Tech Enthusiast,Online,145,Minneapolis,MN,Midwest,2020-11-06,False
20467,Michelle,Moore,75.0,Female,42700.0,6,Gold,28869,Budget Shopper,In-Store,106,Philadelphia,PA,Northeast,2022-06-14,True
20468,Brian,Williams,63.0,Male,175800.0,2,Bronze,908,Tech Enthusiast,Mobile App,138,Kansas City,MO,Midwest,2017-03-13,True
20469,Kevin,Wright,22.0,Male,62900.0,2,Platinum,36768,Family Household,Curbside Pickup,146,Tulsa,OK,South,2022-10-16,True
20470,Lisa,Wright,49.0,Female,48400.0,2,Gold,22597,Young Professional,Mobile App,104,Houston,TX,South,2020-03-06,False
20471,James,Turner,57.0,Male,35700.0,5,Bronze,3588,Family Household,Mobile App,104,Houston,TX,South,2023-03-04,True
20472,Linda,Turner,76.0,Female,36500.0,3,Platinum,36239,Budget Shopper,In-Store,138,Kansas City,MO,Midwest,2019-01-24,False
20473,Anthony,Wright,30.0,Male,153700.0,2,Gold,16513,Retiree,In-Store,101,New York,NY,Northeast,2019-02-10,True
20474,Patricia,Phillips,46.0,Female,137100.0,6,Gold,25018,Bulk Buyer,Curbside Pickup,119,Denver,CO,West,2024-05-19,True
20475,Linda,Patel,43.0,Female,111900.0,6,Gold,18616,Young Professional,Online,146,Tulsa,OK,South,2021-10-14,True
20476,Elena,Martin,80.0,Female,157900.0,1,Gold,21906,Budget Shopper,Online,136,Mesa,AZ,West,2017-11-18,True
20477,Kevin,Kim,36.0,Male,93600.0,6,Silver,11658,Young Professional,Online,114,Columbus,OH,Midwest,2020-10-14,True
20478,Elena,Adams,33.0,Female,91900.0,4,Silver,14802,Retiree,In-Store,111,Austin,TX,South,2017-05-14,True
20479,Marcus,Turner,68.0,Male,34800.0,5,Bronze,2984,Family Household,In-Store,111,Austin,TX,South,2024-05-08,False
20480,Susan,Smith,58.0,Female,92400.0,5,Silver,12587,Young Professional,Curbside Pickup,105,Phoenix,AZ,West,2024-07-19,True
20481,Jennifer,Campbell,67.0,Female,155200.0,4,Gold,28832,Family Household,Mobile App,127,Portland,OR,West,2018-04-25,True
20482,Omar,Edwards,20.0,Male,79800.0,2,Platinum,42141,Young Professional,Curbside Pickup,113,San Jose,CA,West,2020-04-11,False
20483,Morgan,Taylor,61.0,Prefer Not to Say,79700.0,3,Silver,14922,Bulk Buyer,In-Store,149,Wichita,KS,Midwest,2020-05-27,False
20484,Nancy,Gonzalez,60.0,Female,151500.0,4,Platinum,41489,Retiree,Mobile App,101,New York,NY,Northeast,2021-08-16,False
20485,Andrew,Davis,52.0,Male,145500.0,1,Platinum,37971,Bulk Buyer,In-Store,145,Minneapolis,MN,Midwest,2020-01-17,True
20486,Mei,Lopez,73.0,Female,75600.0,6,Platinum,44358,Tech Enthusiast,In-Store,119,Denver,CO,West,2020-12-08,True
20487,Patricia,Jackson,44.0,Female,126900.0,1,Platinum,42660,Retiree,In-Store,129,Memphis,TN,South,2023-01-10,True
20488,Ryan,Scott,28.0,Male,101200.0,2,Platinum,37932,Tech Enthusiast,In-Store,131,Milwaukee,WI,Midwest,2023-06-09,True
20489,James,Jones,68.0,Male,68600.0,5,Bronze,2706,Young Professional,In-Store,116,Indianapolis,IN,Midwest,2017-05-19,False
20490,Nancy,Parker,80.0,Female,185700.0,4,Silver,6097,Family Household,In-Store,101,New York,NY,Northeast,2024-12-13,False
20491,Avery,Campbell,48.0,Non-Binary,157200.0,3,Bronze,2655,Retiree,Online,149,Wichita,KS,Midwest,2021-12-13,True
20492,Raj,Davis,84.0,Male,101700.0,4,Gold,24620,Bulk Buyer,Online,129,Memphis,TN,South,2018-03-10,True
20493,Michelle,Parker,58.0,Female,128700.0,2,Silver,6668,Tech Enthusiast,Online,144,Oakland,CA,West,2019-04-08,True
20494,Raj,Carter,40.0,Male,100700.0,2,Platinum,42647,Tech Enthusiast,Curbside Pickup,109,Dallas,TX,South,2023-02-04,True
20495,Angela,Nguyen,29.0,Female,174000.0,1,Bronze,3289,Budget Shopper,Online,115,Charlotte,NC,South,2019-06-21,True
20496,Rachel,Nelson,41.0,Female,41500.0,5,Gold,24998,Bulk Buyer,Online,138,Kansas City,MO,Midwest,2023-12-01,True
20497,Lisa,Martin,30.0,Female,61800.0,1,Silver,9321,Family Household,In-Store,104,Houston,TX,South,2018-09-04,True
20498,Ryan,Moore,51.0,Male,86400.0,5,Platinum,30427,Tech Enthusiast,Online,149,Wichita,KS,Midwest,2019-02-17,True
20499,Nancy,Mitchell,58.0,Female,93000.0,1,Gold,27635,Family Household,In-Store,132,Albuquerque,NM,West,2019-10-28,True
20500,Casey,Collins,76.0,Non-Binary,119400.0,1,Gold,16876,Budget Shopper,In-Store,121,Nashville,TN,South,2016-04-03,True
20501,Avery,Baker,42.0,Non-Binary,77100.0,6,Gold,23160,Young Professional,Online,124,Las Vegas,NV,West,2018-07-04,True
20502,Grace,Wright,55.0,Female,75300.0,5,Silver,9775,Budget Shopper,In-Store,138,Kansas City,MO,Midwest,2021-01-07,True
20503,Anthony,Parker,73.0,Male,72200.0,1,Platinum,36347,Family Household,Mobile App,110,Jacksonville,FL,South,2019-07-03,False
20504,Patricia,Phillips,22.0,Female,130900.0,5,Silver,15155,Bulk Buyer,Curbside Pickup,123,El Paso,TX,South,2021-11-26,False
20505,Lisa,Perez,69.0,Female,69500.0,5,Platinum,33788,Budget Shopper,In-Store,133,Tucson,AZ,West,2023-07-27,False
20506,Maria,Edwards,83.0,Female,93200.0,5,Platinum,45668,Bulk Buyer,Mobile App,131,Milwaukee,WI,Midwest,2024-01-14,False
20507,Carlos,Johnson,29.0,Male,152000.0,2,Bronze,901,Bulk Buyer,Mobile App,118,Seattle,WA,West,2020-12-17,False
20508,Sofia,Turner,51.0,Female,83900.0,2,Gold,20196,Retiree,Mobile App,129,Memphis,TN,South,2024-02-28,True
20509,James,Thomas,82.0,Male,91100.0,3,Gold,28237,Budget Shopper,Online,145,Minneapolis,MN,Midwest,2017-11-22,True
20510,Angela,Campbell,43.0,Female,90800.0,1,Gold,23722,Budget Shopper,Mobile App,109,Dallas,TX,South,2024-12-08,False
20511,Aisha,Wright,75.0,Female,65400.0,3,Platinum,35895,Young Professional,In-Store,113,San Jose,CA,West,2018-09-20,True
20512,Lisa,Miller,56.0,Female,132100.0,4,Silver,13982,Tech Enthusiast,In-Store,133,Tucson,AZ,West,2021-07-14,True
20513,Elena,Roberts,70.0,Female,24400.0,1,Gold,17828,Family Household,Online,135,Sacramento,CA,West,2018-12-05,True
20514,Quinn,Nguyen,23.0,Prefer Not to Say,129000.0,6,Platinum,36622,Young Professional,In-Store,125,Boston,MA,Northeast,2016-11-20,True
20515,Raj,Johnson,64.0,Male,120700.0,5,Platinum,34088,Budget Shopper,In-Store,109,Dallas,TX,South,2023-05-01,False
20516,Raj,Evans,20.0,Male,125000.0,2,Platinum,31343,Tech Enthusiast,Mobile App,150,Cleveland,OH,Midwest,2022-03-18,True
20517,Lisa,Jackson,31.0,Female,23000.0,1,Silver,13395,Retiree,Online,119,Denver,CO,West,2017-03-28,False
20518,Eric,Kim,61.0,Male,24700.0,5,Platinum,39557,Bulk Buyer,In-Store,105,Phoenix,AZ,West,2023-02-22,True
20519,Grace,Mitchell,53.0,Female,29600.0,3,Platinum,39949,Budget Shopper,Online,146,Tulsa,OK,South,2019-11-14,False
20520,Ryan,Rodriguez,78.0,Male,109200.0,5,Gold,24440,Young Professional,Online,129,Memphis,TN,South,2024-08-25,True
20521,Priya,Wilson,18.0,Female,142800.0,4,Platinum,41670,Retiree,Curbside Pickup,134,Fresno,CA,West,2021-04-09,True
20522,Deborah,Jones,21.0,Female,132000.0,2,Silver,13794,Young Professional,Mobile App,113,San Jose,CA,West,2017-11-02,True
20523,Avery,Lopez,66.0,Non-Binary,72900.0,1,Platinum,37721,Young Professional,Curbside Pickup,135,Sacramento,CA,West,2016-09-28,False
20524,Linda,Perez,53.0,Female,164400.0,6,Gold,28854,Retiree,In-Store,102,Los Angeles,CA,West,2021-01-03,True
20525,Susan,Turner,80.0,Female,160500.0,4,Platinum,35590,Budget Shopper,Online,135,Sacramento,CA,West,2024-05-16,False
20526,Anthony,Taylor,33.0,Male,71100.0,2,Silver,6534,Tech Enthusiast,Online,110,Jacksonville,FL,South,2022-11-03,True
20527,Susan,Smith,63.0,Female,160200.0,3,Silver,9855,Family Household,Online,106,Philadelphia,PA,Northeast,2021-06-27,False
20528,Raj,Wilson,78.0,Male,151800.0,4,Platinum,39109,Retiree,Online,132,Albuquerque,NM,West,2024-12-24,True
20529,Raj,Garcia,51.0,Male,83100.0,6,Gold,19030,Family Household,Mobile App,126,Detroit,MI,Midwest,2021-09-19,True
20530,Nicole,Miller,27.0,Female,98400.0,3,Platinum,38405,Bulk Buyer,Online,110,Jacksonville,FL,South,2021-07-06,False
20531,Kevin,Nguyen,68.0,Male,149000.0,3,Platinum,32923,Retiree,Online,142,Virginia Beach,VA,South,2016-12-07,True
20532,Priya,Miller,59.0,Female,85000.0,3,Platinum,35330,Tech Enthusiast,Curbside Pickup,126,Detroit,MI,Midwest,2024-03-09,True
20533,Steven,Perez,44.0,Male,57600.0,5,Bronze,4970,Tech Enthusiast,Online,116,Indianapolis,IN,Midwest,2019-11-23,True
20534,Michael,Miller,56.0,Male,45700.0,1,Platinum,33888,Family Household,Online,107,San Antonio,TX,South,2017-08-26,False
20535,Karen,Miller,70.0,Female,106700.0,4,Gold,25800,Tech Enthusiast,Online,141,Raleigh,NC,South,2019-08-18,True
20536,Amy,Evans,79.0,Female,100200.0,3,Platinum,33042,Budget Shopper,In-Store,104,Houston,TX,South,2019-05-06,True
20537,Raj,Roberts,55.0,Male,168100.0,4,Platinum,37955,Budget Shopper,Mobile App,123,El Paso,TX,South,2019-02-27,True
20538,Nicole,Scott,44.0,Female,102100.0,2,Silver,9877,Tech Enthusiast,In-Store,108,San Diego,CA,West,2021-09-14,True
20539,Robert,Nguyen,73.0,Male,129400.0,6,Gold,23781,Retiree,Online,126,Detroit,MI,Midwest,2022-03-14,True
20540,Omar,Scott,50.0,Male,87200.0,3,Gold,29104,Tech Enthusiast,Curbside Pickup,149,Wichita,KS,Midwest,2020-02-23,True
20541,Quinn,Davis,28.0,Prefer Not to Say,150400.0,5,Gold,18608,Retiree,In-Store,136,Mesa,AZ,West,2024-01-05,True
20542,Luis,Kim,81.0,Male,134000.0,3,Silver,8818,Bulk Buyer,In-Store,149,Wichita,KS,Midwest,2024-02-03,True
20543,James,Williams,31.0,Male,182100.0,3,Platinum,43037,Retiree,Online,134,Fresno,CA,West,2020-07-27,True
20544,David,Davis,62.0,Male,73800.0,1,Platinum,36762,Retiree,Online,102,Los Angeles,CA,West,2018-02-15,True
20545,James,Jones,52.0,Male,152600.0,2,Platinum,31168,Family Household,In-Store,132,Albuquerque,NM,West,2021-10-10,False
20546,Mei,Brown,30.0,Female,29800.0,1,Platinum,43890,Retiree,Online,125,Boston,MA,Northeast,2018-02-27,True
20547,Grace,Campbell,71.0,Female,73500.0,3,Silver,15175,Young Professional,Online,135,Sacramento,CA,West,2016-11-08,True
20548,Marcus,Perez,24.0,Male,60300.0,4,Platinum,33496,Retiree,Online,136,Mesa,AZ,West,2018-11-13,True
20549,Michael,Nelson,74.0,Male,114200.0,1,Platinum,39860,Family Household,In-Store,141,Raleigh,NC,South,2019-04-16,False
20550,Nicole,Phillips,18.0,Female,67200.0,1,Gold,24634,Tech Enthusiast,Online,136,Mesa,AZ,West,2016-12-26,True
20551,Linda,Scott,42.0,Female,82700.0,2,Bronze,670,Young Professional,Curbside Pickup,132,Albuquerque,NM,West,2023-06-11,False
20552,Nancy,Wilson,28.0,Female,99200.0,3,Silver,6868,Bulk Buyer,Mobile App,109,Dallas,TX,South,2024-01-18,False
20553,Lisa,Lopez,52.0,Female,55600.0,4,Platinum,38321,Retiree,Curbside Pickup,111,Austin,TX,South,2021-05-19,False
20554,Anthony,Nguyen,19.0,Male,88700.0,2,Gold,24006,Young Professional,Mobile App,128,Louisville,KY,South,2018-09-04,False
20555,Carlos,Adams,70.0,Male,150800.0,6,Silver,11990,Young Professional,In-Store,141,Raleigh,NC,South,2024-06-26,True
20556,Angela,Nelson,47.0,Female,129500.0,3,Platinum,34708,Retiree,Curbside Pickup,129,Memphis,TN,South,2016-06-14,False
20557,Lisa,Wright,62.0,Female,138800.0,1,Platinum,38512,Family Household,In-Store,104,Houston,TX,South,2019-05-23,True
20558,Omar,Johnson,28.0,Male,24900.0,5,Gold,18378,Tech Enthusiast,Online,126,Detroit,MI,Midwest,2018-02-26,False
20559,Andrew,Garcia,81.0,Male,189800.0,4,Gold,23561,Young Professional,Curbside Pickup,142,Virginia Beach,VA,South,2016-12-01,True
20560,Casey,Anderson,23.0,Non-Binary,180600.0,1,Bronze,5760,Tech Enthusiast,Mobile App,107,San Antonio,TX,South,2022-01-11,True
20561,Brian,Miller,57.0,Male,107900.0,5,Platinum,42272,Retiree,In-Store,115,Charlotte,NC,South,2022-11-22,True
20562,Jordan,Brown,79.0,Non-Binary,185100.0,3,Platinum,36120,Tech Enthusiast,Mobile App,125,Boston,MA,Northeast,2016-02-22,False
20563,Grace,Mitchell,73.0,Female,161800.0,1,Silver,6595,Retiree,Mobile App,138,Kansas City,MO,Midwest,2018-06-04,False
20564,Brian,Scott,72.0,Male,135300.0,1,Gold,26392,Young Professional,In-Store,115,Charlotte,NC,South,2023-02-07,True
20565,Deborah,Kim,45.0,Female,157300.0,6,Gold,25939,Young Professional,Curbside Pickup,121,Nashville,TN,South,2023-10-27,True
20566,Jason,Nguyen,58.0,Male,170400.0,4,Bronze,3238,Budget Shopper,Curbside Pickup,150,Cleveland,OH,Midwest,2018-06-20,False
20567,Karen,Nelson,69.0,Female,66700.0,3,Bronze,3748,Family Household,In-Store,130,Baltimore,MD,Northeast,2022-04-28,True
20568,Michelle,Lopez,84.0,Female,158500.0,4,Platinum,45045,Bulk Buyer,In-Store,108,San Diego,CA,West,2022-10-18,True
20569,Marcus,Adams,49.0,Male,144900.0,1,None,226,Bulk Buyer,Online,115,Charlotte,NC,South,2018-07-16,True
20570,Brian,Williams,61.0,Male,183700.0,3,Gold,20003,Family Household,Mobile App,124,Las Vegas,NV,West,2019-05-08,True
20571,Michael,Garcia,81.0,Male,119300.0,5,Gold,22899,Young Professional,Curbside Pickup,150,Cleveland,OH,Midwest,2020-09-20,True
20572,James,Moore,49.0,Male,27100.0,6,Platinum,39534,Tech Enthusiast,Mobile App,148,New Orleans,LA,South,2020-05-15,False
20573,Eric,Wright,62.0,Male,174500.0,5,Gold,24490,Bulk Buyer,Curbside Pickup,128,Louisville,KY,South,2018-02-09,False
20574,Michelle,Roberts,21.0,Female,121100.0,2,Gold,18665,Retiree,Online,112,Fort Worth,TX,South,2022-03-06,True
20575,Susan,Nelson,56.0,Female,180400.0,3,Platinum,46752,Family Household,Mobile App,136,Mesa,AZ,West,2023-06-13,True
20576,Patricia,Miller,31.0,Female,91400.0,4,Platinum,31789,Family Household,Mobile App,107,San Antonio,TX,South,2020-09-25,True
20577,Sofia,Turner,36.0,Female,56600.0,1,Silver,12520,Budget Shopper,In-Store,129,Memphis,TN,South,2019-08-10,False
20578,Eric,Carter,82.0,Male,26000.0,1,Silver,6691,Bulk Buyer,Online,142,Virginia Beach,VA,South,2023-03-18,True
20579,David,Brown,20.0,Male,116600.0,2,Silver,10225,Budget Shopper,Curbside Pickup,150,Cleveland,OH,Midwest,2024-09-24,False
20580,Nicole,Davis,72.0,Female,179800.0,6,Gold,18629,Retiree,In-Store,102,Los Angeles,CA,West,2023-01-19,True
20581,Quinn,Kim,55.0,Prefer Not to Say,105400.0,3,Silver,8950,Family Household,In-Store,126,Detroit,MI,Midwest,2021-09-02,True
20582,Steven,Perez,24.0,Male,30600.0,5,Silver,9150,Tech Enthusiast,Curbside Pickup,102,Los Angeles,CA,West,2019-01-14,False
20583,Grace,Nelson,67.0,Female,69600.0,1,Silver,11188,Family Household,Curbside Pickup,113,San Jose,CA,West,2017-09-15,True
20584,Angela,Taylor,52.0,Female,111200.0,1,Silver,14357,Tech Enthusiast,Online,137,Atlanta,GA,South,2024-08-28,False
20585,Patricia,Jackson,68.0,Female,112700.0,1,Gold,16999,Tech Enthusiast,Mobile App,150,Cleveland,OH,Midwest,2018-06-18,True
20586,Grace,Miller,54.0,Female,115500.0,6,Gold,20541,Tech Enthusiast,Online,143,Miami,FL,South,2016-07-13,False
20587,Deborah,Roberts,41.0,Female,59100.0,6,Silver,7477,Tech Enthusiast,In-Store,109,Dallas,TX,South,2023-01-13,False
20588,Anthony,Campbell,72.0,Male,59100.0,1,Bronze,508,Bulk Buyer,Curbside Pickup,114,Columbus,OH,Midwest,2024-04-27,False
20589,Nicole,Baker,26.0,Female,157900.0,2,Gold,27882,Young Professional,Curbside Pickup,122,Washington,DC,Northeast,2020-06-28,True
20590,Angela,Mitchell,81.0,Female,159800.0,3,Platinum,30227,Family Household,Mobile App,109,Dallas,TX,South,2017-01-21,False
20591,Ryan,Mitchell,32.0,Male,113300.0,2,Platinum,45024,Budget Shopper,Curbside Pickup,130,Baltimore,MD,Northeast,2017-03-23,True
20592,Mei,Scott,74.0,Female,165500.0,6,Platinum,40722,Young Professional,In-Store,103,Chicago,IL,Midwest,2022-12-21,False
20593,Riley,Evans,67.0,Non-Binary,106600.0,3,Gold,18993,Family Household,Curbside Pickup,110,Jacksonville,FL,South,2022-07-22,True
20594,Daniel,Smith,26.0,Male,179400.0,5,Gold,16720,Tech Enthusiast,Mobile App,149,Wichita,KS,Midwest,2020-10-20,False
20595,Michelle,Nguyen,68.0,Female,103200.0,1,Silver,11612,Tech Enthusiast,Curbside Pickup,112,Fort Worth,TX,South,2024-12-12,True
20596,Jennifer,Mitchell,75.0,Female,113900.0,1,Platinum,31863,Retiree,Curbside Pickup,134,Fresno,CA,West,2024-09-02,True
20597,Luis,Rodriguez,77.0,Male,32100.0,4,Gold,26883,Budget Shopper,Online,103,Chicago,IL,Midwest,2020-11-21,False
20598,Luis,Nelson,57.0,Male,138700.0,5,Gold,22180,Tech Enthusiast,Online,102,Los Angeles,CA,West,2021-10-27,True
20599,Lisa,Patel,35.0,Female,156500.0,3,Silver,12630,Family Household,In-Store,144,Oakland,CA,West,2016-07-17,True
20600,Luis,Mitchell,52.0,Male,77900.0,3,Platinum,41900,Budget Shopper,Online,130,Baltimore,MD,Northeast,2024-04-06,False
